2	 8144289 	 8148544 	 4256    	 0.312 0.0956 1
2	 8148545 	 8156288 	 7744    	 0.399 0.1172 1
2	 8156289 	 8162080 	 5792    	 0.515 0.1046 1
2	 8162081 	 8169248 	 7168    	 0.381 0.1201 0
2	 8169249 	 8309024 	 139776  	 0.446 0.1185 0
2	 8309025 	 8313696 	 4672    	 0.325 0.1186 1
2	 8313697 	 8327744 	 14048   	 0.417 0.1137 0
2	 8327745 	 8332384 	 4640    	 0.530 0.1057 1
2	 8332385 	 8361472 	 29088   	 0.456 0.1152 1
2	 8361473 	 8365120 	 3648    	 0.503 0.1111 1
2	 8365121 	 8374688 	 9568    	 0.416 0.1305 0
2	 8374689 	 8379744 	 5056    	 0.508 0.1056 1
2	 8379745 	 8383104 	 3360    	 0.354 0.1156 0
2	 8383105 	 8389440 	 6336    	 0.439 0.1164 1
2	 8389441 	 8620608 	 231168  	 0.494 0.1308 0
2	 8620609 	 8627424 	 6816    	 0.389 0.1207 1
2	 8627425 	 8649696 	 22272   	 0.461 0.1331 1
2	 8649697 	 8664416 	 14720   	 0.400 0.1304 1
2	 8664417 	 8670528 	 6112    	 0.440 0.1331 0
2	 8670529 	 8758880 	 88352   	 0.372 0.1231 1
2	 8758881 	 8768352 	 9472    	 0.404 0.1356 1
2	 8768353 	 8771424 	 3072    	 0.445 0.1052 1
2	 8771425 	 8778624 	 7200    	 0.502 0.1354 1
2	 8778625 	 8787360 	 8736    	 0.438 0.1212 1
2	 8787361 	 8791520 	 4160    	 0.346 0.0950 0
2	 8791521 	 8827584 	 36064   	 0.401 0.1244 1
2	 8827585 	 8839552 	 11968   	 0.465 0.1000 1
2	 8839553 	 8851200 	 11648   	 0.380 0.1126 1
2	 8851201 	 8857376 	 6176    	 0.346 0.1012 1
2	 8857377 	 8863392 	 6016    	 0.436 0.1120 1
2	 8863393 	 8871840 	 8448    	 0.388 0.1133 0
2	 8871841 	 8875520 	 3680    	 0.483 0.1015 1
2	 8875521 	 8921888 	 46368   	 0.390 0.1106 0
2	 8921889 	 8927584 	 5696    	 0.348 0.1067 0
2	 8927585 	 8939616 	 12032   	 0.465 0.1612 0
2	 8939617 	 8951936 	 12320   	 0.368 0.1139 0
2	 8951937 	 8988800 	 36864   	 0.404 0.1182 1
2	 8988801 	 8994816 	 6016    	 0.363 0.1276 1
2	 8994817 	 8998080 	 3264    	 0.455 0.1175 0
2	 8998081 	 9005952 	 7872    	 0.376 0.1089 1
2	 9005953 	 9020512 	 14560   	 0.444 0.1178 1
2	 9020513 	 9027520 	 7008    	 0.385 0.1355 1
2	 9027521 	 9032352 	 4832    	 0.556 0.1274 0
2	 9032353 	 9037888 	 5536    	 0.465 0.1210 0
2	 9037889 	 9044704 	 6816    	 0.518 0.1099 0
2	 9044705 	 9048768 	 4064    	 0.558 0.1201 1
2	 9048769 	 9356992 	 308224  	 0.465 0.1284 0
2	 9356993 	 9374912 	 17920   	 0.400 0.1244 1
2	 9374913 	 9382976 	 8064    	 0.451 0.1382 1
2	 9382977 	 9399776 	 16800   	 0.406 0.1392 1
2	 9399777 	 9405056 	 5280    	 0.460 0.1271 1
2	 9405057 	 9408576 	 3520    	 0.575 0.1522 0
2	 9408577 	 9412768 	 4192    	 0.406 0.1200 1
2	 9412769 	 9416288 	 3520    	 0.497 0.1090 1
2	 9416289 	 9419648 	 3360    	 0.470 0.1085 1
2	 9419649 	 9448640 	 28992   	 0.424 0.1268 0
2	 9448641 	 9452416 	 3776    	 0.405 0.1269 0
2	 9452417 	 9462496 	 10080   	 0.369 0.1228 1
2	 9462497 	 9465760 	 3264    	 0.451 0.1395 1
2	 9465761 	 9475232 	 9472    	 0.354 0.1230 0
2	 9475233 	 9482944 	 7712    	 0.445 0.1313 1
2	 9482945 	 9486048 	 3104    	 0.381 0.1174 0
2	 9486049 	 9514048 	 28000   	 0.453 0.1355 1
2	 9514049 	 9523232 	 9184    	 0.369 0.1074 1
2	 9523233 	 9560512 	 37280   	 0.403 0.1201 1
2	 9560513 	 9667936 	 107424  	 0.475 0.1264 1
2	 9667937 	 9737312 	 69376   	 0.520 0.1186 0
2	 9737313 	 9743232 	 5920    	 0.554 0.1087 0
2	 9743233 	 9746432 	 3200    	 0.599 0.0927 1
2	 9746433 	 9750656 	 4224    	 0.450 0.1262 1
2	 9750657 	 9756032 	 5376    	 0.518 0.1281 1
2	 9756033 	 9816000 	 59968   	 0.412 0.1251 1
2	 9816001 	 9837952 	 21952   	 0.359 0.1167 1
2	 9837953 	 9854048 	 16096   	 0.390 0.1207 1
2	 9854049 	 9883328 	 29280   	 0.462 0.1472 1
2	 9883329 	 9933952 	 50624   	 0.420 0.1254 1
2	 9933953 	 9940416 	 6464    	 0.523 0.1249 1
2	 9940417 	 9943808 	 3392    	 0.640 0.0703 0
2	 9943809 	 9948544 	 4736    	 0.617 0.0599 1
2	 9948545 	 9973600 	 25056   	 0.526 0.1206 0
2	 9973601 	 9977088 	 3488    	 0.620 0.1499 0
2	 9977089 	 9986272 	 9184    	 0.455 0.1364 1
2	 9986273 	 9993120 	 6848    	 0.568 0.1216 1
2	 9993121 	 10012000	 18880   	 0.517 0.1507 0
2	 10012001	 10021856	 9856    	 0.461 0.1230 1
2	 10021857	 10030208	 8352    	 0.521 0.1169 1
2	 10030209	 10039840	 9632    	 0.469 0.1280 1
2	 10039841	 10049888	 10048   	 0.421 0.1491 1
2	 10049889	 10053824	 3936    	 0.580 0.1627 0
2	 10053825	 10061536	 7712    	 0.418 0.1187 1
2	 10061537	 10066112	 4576    	 0.476 0.1159 1
2	 10066113	 10070496	 4384    	 0.514 0.1098 1
2	 10070497	 10076448	 5952    	 0.576 0.1031 1
2	 10076449	 10084704	 8256    	 0.444 0.1387 1
2	 10084705	 10088128	 3424    	 0.508 0.1251 1
2	 10088129	 10103872	 15744   	 0.553 0.1156 0
2	 10103873	 10106976	 3104    	 0.421 0.1372 1
2	 10106977	 10115744	 8768    	 0.480 0.1358 1
2	 10115745	 10123584	 7840    	 0.572 0.0985 0
2	 10123585	 10127584	 4000    	 0.612 0.0901 1
2	 10127585	 10132064	 4480    	 0.441 0.1210 1
2	 10132065	 10145344	 13280   	 0.495 0.1216 0
2	 10145345	 10162400	 17056   	 0.537 0.1160 1
2	 10162401	 10174912	 12512   	 0.581 0.1005 1
2	 10174913	 10180512	 5600    	 0.351 0.1219 1
2	 10180513	 10186144	 5632    	 0.587 0.1008 0
2	 10186145	 10192640	 6496    	 0.489 0.1111 0
2	 10192641	 10204672	 12032   	 0.537 0.1229 1
2	 10204673	 10214912	 10240   	 0.570 0.1079 1
2	 10214913	 10218560	 3648    	 0.490 0.1292 1
2	 10218561	 10228416	 9856    	 0.430 0.1278 1
2	 10228417	 10232096	 3680    	 0.645 0.1329 0
2	 10232097	 10241600	 9504    	 0.481 0.1059 0
2	 10241601	 10244928	 3328    	 0.428 0.1299 0
2	 10244929	 10248224	 3296    	 0.527 0.1057 1
2	 10248225	 10257984	 9760    	 0.490 0.1225 1
2	 10257985	 10261056	 3072    	 0.573 0.1018 0
2	 10261057	 10283104	 22048   	 0.487 0.1234 1
2	 10283105	 10290496	 7392    	 0.546 0.1134 1
2	 10290497	 10293920	 3424    	 0.586 0.1068 0
2	 10293921	 10297280	 3360    	 0.515 0.1086 1
2	 10297281	 10301024	 3744    	 0.586 0.1091 0
2	 10301025	 10358720	 57696   	 0.535 0.1201 1
2	 10358721	 10364032	 5312    	 0.626 0.1002 1
2	 10364033	 10367136	 3104    	 0.491 0.1160 1
2	 10367137	 10374496	 7360    	 0.424 0.1216 1
2	 10374497	 10410400	 35904   	 0.511 0.1365 1
2	 10410401	 10414048	 3648    	 0.358 0.1207 0
2	 10414049	 10420544	 6496    	 0.472 0.1241 0
2	 10420545	 10434592	 14048   	 0.554 0.1143 0
2	 10434593	 10440192	 5600    	 0.366 0.1148 0
2	 10440193	 10446816	 6624    	 0.451 0.1254 1
2	 10446817	 10453152	 6336    	 0.606 0.1004 1
2	 10453153	 10456192	 3040    	 0.474 0.1338 1
2	 10456193	 10465472	 9280    	 0.544 0.1092 1
2	 10465473	 10470048	 4576    	 0.445 0.1412 1
2	 10470049	 10475232	 5184    	 0.493 0.1180 1
2	 10475233	 10479776	 4544    	 0.570 0.1201 0
2	 10479777	 10488576	 8800    	 0.536 0.1195 1
2	 10488577	 10501824	 13248   	 0.448 0.1349 1
2	 10501825	 10611968	 110144  	 0.403 0.1288 1
2	 10611969	 10667040	 55072   	 0.476 0.1363 1
2	 10667041	 10676640	 9600    	 0.429 0.1355 1
2	 10676641	 10683136	 6496    	 0.494 0.1370 0
2	 10683137	 10691136	 8000    	 0.527 0.1354 1
2	 10691137	 10704352	 13216   	 0.576 0.1134 1
2	 10704353	 10719360	 15008   	 0.439 0.1240 0
2	 10719361	 10734272	 14912   	 0.404 0.1196 1
2	 10734273	 10771072	 36800   	 0.509 0.1300 0
2	 10771073	 10783360	 12288   	 0.443 0.1190 0
2	 10783361	 10821408	 38048   	 0.473 0.1199 1
2	 10821409	 10825280	 3872    	 0.408 0.1369 1
2	 10825281	 10848736	 23456   	 0.551 0.1258 1
2	 10848737	 10853152	 4416    	 0.412 0.1094 0
2	 10853153	 10858048	 4896    	 0.569 0.1029 0
2	 10858049	 10863488	 5440    	 0.449 0.1035 1
2	 10863489	 10878656	 15168   	 0.524 0.1117 0
2	 10878657	 10882272	 3616    	 0.416 0.1435 1
2	 10882273	 10916160	 33888   	 0.493 0.1321 1
2	 10916161	 11013984	 97824   	 0.436 0.1370 1
2	 11013985	 11026624	 12640   	 0.514 0.1209 1
2	 11026625	 11036672	 10048   	 0.442 0.1291 1
2	 11036673	 11043680	 7008    	 0.549 0.1049 0
2	 11043681	 11048640	 4960    	 0.466 0.1246 1
2	 11048641	 11053152	 4512    	 0.580 0.1190 1
2	 11053153	 11058784	 5632    	 0.438 0.1266 1
2	 11058785	 11071456	 12672   	 0.479 0.1228 1
2	 11071457	 11078976	 7520    	 0.588 0.1279 1
2	 11078977	 11083872	 4896    	 0.476 0.1312 0
2	 11083873	 11090144	 6272    	 0.531 0.1352 1
2	 11090145	 11096288	 6144    	 0.433 0.1399 0
2	 11096289	 11140064	 43776   	 0.355 0.1197 1
2	 11140065	 11155456	 15392   	 0.334 0.1136 1
2	 11155457	 11257824	 102368  	 0.372 0.1235 1
2	 11257825	 11262336	 4512    	 0.327 0.1009 1
2	 11262337	 11476832	 214496  	 0.450 0.1306 0
2	 11476833	 11480096	 3264    	 0.474 0.1121 1
2	 11480097	 11486784	 6688    	 0.513 0.1148 1
2	 11486785	 11490432	 3648    	 0.443 0.1246 1
2	 11490433	 11495232	 4800    	 0.500 0.0967 1
2	 11495233	 11501504	 6272    	 0.542 0.1068 1
2	 11501505	 11511392	 9888    	 0.492 0.1206 0
2	 11511393	 11518848	 7456    	 0.531 0.1191 1
2	 11518849	 11524224	 5376    	 0.445 0.1048 0
2	 11524225	 11528000	 3776    	 0.373 0.1268 0
2	 11528001	 11538304	 10304   	 0.546 0.1263 0
2	 11538305	 11545600	 7296    	 0.450 0.1249 0
2	 11545601	 11549120	 3520    	 0.529 0.1200 1
2	 11549121	 11552800	 3680    	 0.480 0.1312 0
2	 11552801	 11556928	 4128    	 0.581 0.1374 0
2	 11556929	 11560192	 3264    	 0.525 0.1171 0
2	 11560193	 11576160	 15968   	 0.426 0.1225 1
2	 11576161	 11580224	 4064    	 0.552 0.0999 0
2	 11580225	 11636192	 55968   	 0.485 0.1287 1
2	 11636193	 11639968	 3776    	 0.400 0.1177 0
2	 11639969	 11646144	 6176    	 0.477 0.1150 1
2	 11646145	 11649568	 3424    	 0.386 0.1215 0
2	 11649569	 11653024	 3456    	 0.409 0.1014 1
2	 11653025	 11661952	 8928    	 0.452 0.1104 1
2	 11661953	 11666816	 4864    	 0.578 0.1264 1
2	 11666817	 11675424	 8608    	 0.493 0.1221 1
2	 11675425	 11679072	 3648    	 0.417 0.1198 0
2	 11679073	 11687424	 8352    	 0.520 0.1323 0
2	 11687425	 11696448	 9024    	 0.406 0.1394 1
2	 11696449	 11757984	 61536   	 0.462 0.1278 1
2	 11757985	 11767648	 9664    	 0.413 0.1097 1
2	 11767649	 11785408	 17760   	 0.499 0.1031 1
2	 11785409	 11816224	 30816   	 0.421 0.1123 0
2	 11816225	 11819424	 3200    	 0.476 0.1080 1
2	 11819425	 11822880	 3456    	 0.510 0.1139 0
2	 11822881	 11826816	 3936    	 0.445 0.1100 1
2	 11826817	 11830368	 3552    	 0.517 0.1100 1
2	 11830369	 11836000	 5632    	 0.408 0.1064 0
2	 11836001	 11862912	 26912   	 0.443 0.1138 0
2	 11862913	 11870080	 7168    	 0.366 0.1118 1
2	 11870081	 11889344	 19264   	 0.400 0.1162 1
2	 11889345	 11895776	 6432    	 0.354 0.1087 1
2	 11895777	 11906432	 10656   	 0.473 0.1169 0
2	 11906433	 11932192	 25760   	 0.404 0.1133 0
2	 11932193	 11943200	 11008   	 0.446 0.1040 1
2	 11943201	 11951616	 8416    	 0.369 0.1176 0
2	 11951617	 11967744	 16128   	 0.450 0.1131 0
2	 11967745	 11973248	 5504    	 0.397 0.1098 1
2	 11973249	 11976512	 3264    	 0.482 0.1101 0
2	 11976513	 11987328	 10816   	 0.426 0.1137 1
2	 11987329	 11994656	 7328    	 0.384 0.1058 1
2	 11994657	 11997792	 3136    	 0.416 0.1079 1
2	 11997793	 12002976	 5184    	 0.450 0.1311 0
2	 12002977	 12023488	 20512   	 0.393 0.1190 1
2	 12023489	 12106560	 83072   	 0.431 0.1138 0
2	 12106561	 12110304	 3744    	 0.340 0.0811 1
2	 12110305	 12113824	 3520    	 0.390 0.1034 0
2	 12113825	 12133472	 19648   	 0.425 0.1133 1
2	 12133473	 12146592	 13120   	 0.392 0.1123 1
2	 12146593	 12151008	 4416    	 0.377 0.1112 1
2	 12151009	 12158208	 7200    	 0.354 0.0980 1
2	 12158209	 12165536	 7328    	 0.323 0.0985 1
2	 12165537	 12168800	 3264    	 0.420 0.1221 1
2	 12168801	 12176992	 8192    	 0.358 0.1074 1
2	 12176993	 12182816	 5824    	 0.406 0.1101 0
2	 12182817	 12188960	 6144    	 0.366 0.1044 1
2	 12188961	 12192544	 3584    	 0.318 0.0877 0
2	 12192545	 12198592	 6048    	 0.428 0.1093 0
2	 12198593	 12203328	 4736    	 0.310 0.0941 1
2	 12203329	 12206880	 3552    	 0.408 0.0971 1
2	 12206881	 12211840	 4960    	 0.363 0.1074 1
2	 12211841	 12216352	 4512    	 0.406 0.1031 1
2	 12216353	 12223072	 6720    	 0.435 0.1085 0
2	 12223073	 12228928	 5856    	 0.368 0.1104 1
2	 12228929	 12260448	 31520   	 0.440 0.1033 1
2	 12260449	 12291712	 31264   	 0.383 0.1085 0
2	 12291713	 12306912	 15200   	 0.353 0.1171 1
2	 12306913	 12316640	 9728    	 0.392 0.1097 1
2	 12316641	 12321216	 4576    	 0.441 0.1057 1
2	 12321217	 12324992	 3776    	 0.419 0.0954 0
2	 12324993	 12328960	 3968    	 0.380 0.0978 0
2	 12328961	 12349568	 20608   	 0.421 0.1174 0
2	 12349569	 12445280	 95712   	 0.390 0.1216 1
2	 12445281	 12449440	 4160    	 0.282 0.1081 1
2	 12449441	 12454944	 5504    	 0.368 0.0883 1
2	 12454945	 12479648	 24704   	 0.407 0.1093 1
2	 12479649	 12486656	 7008    	 0.330 0.1085 0
2	 12486657	 12492704	 6048    	 0.483 0.1032 0
2	 12492705	 12524160	 31456   	 0.410 0.1059 1
2	 12524161	 12530336	 6176    	 0.334 0.1171 1
2	 12530337	 12538656	 8320    	 0.419 0.1169 0
2	 12538657	 12542112	 3456    	 0.343 0.1199 1
2	 12542113	 12550016	 7904    	 0.465 0.0975 1
2	 12550017	 12558976	 8960    	 0.407 0.1059 0
2	 12558977	 12582816	 23840   	 0.434 0.1112 1
2	 12582817	 12596096	 13280   	 0.399 0.1138 0
2	 12596097	 12599904	 3808    	 0.496 0.0956 1
2	 12599905	 12605504	 5600    	 0.444 0.1116 0
2	 12605505	 12612192	 6688    	 0.378 0.1025 0
2	 12612193	 12616160	 3968    	 0.305 0.0994 0
2	 12616161	 12631328	 15168   	 0.411 0.1106 1
2	 12631329	 12636256	 4928    	 0.557 0.1505 0
2	 12636257	 12639936	 3680    	 0.402 0.0871 1
2	 12639937	 12648032	 8096    	 0.465 0.1055 1
2	 12648033	 12657984	 9952    	 0.501 0.1074 1
2	 12657985	 12664096	 6112    	 0.435 0.1035 1
2	 12664097	 12667232	 3136    	 0.362 0.0917 1
2	 12667233	 12676704	 9472    	 0.414 0.1041 1
2	 12676705	 12681024	 4320    	 0.380 0.1053 1
2	 12681025	 12684800	 3776    	 0.469 0.0987 1
2	 12684801	 12688896	 4096    	 0.414 0.1002 0
2	 12688897	 12697632	 8736    	 0.433 0.1208 1
2	 12697633	 12704032	 6400    	 0.408 0.1118 1
2	 12704033	 12722400	 18368   	 0.366 0.1105 0
2	 12722401	 12727808	 5408    	 0.410 0.1052 1
2	 12727809	 12731136	 3328    	 0.330 0.1035 1
2	 12731137	 12779136	 48000   	 0.421 0.1155 0
2	 12779137	 12827744	 48608   	 0.392 0.1195 1
2	 12827745	 12834336	 6592    	 0.336 0.1048 1
2	 12834337	 12842560	 8224    	 0.384 0.1126 1
2	 12842561	 12849568	 7008    	 0.438 0.1341 1
2	 12849569	 12930432	 80864   	 0.373 0.1114 0
2	 12930433	 12935200	 4768    	 0.341 0.0975 1
2	 12935201	 12946368	 11168   	 0.373 0.1077 1
2	 12946369	 12952256	 5888    	 0.284 0.1423 1
2	 12952257	 12959040	 6784    	 0.410 0.1229 1
2	 12959041	 12963008	 3968    	 0.351 0.0763 1
2	 12963009	 12970944	 7936    	 0.303 0.1121 1
2	 12970945	 12979136	 8192    	 0.377 0.1106 1
2	 12979137	 12984000	 4864    	 0.317 0.0802 1
2	 12984001	 12988832	 4832    	 0.374 0.1279 0
2	 12988833	 12994080	 5248    	 0.423 0.1047 0
2	 12994081	 13048096	 54016   	 0.365 0.1043 1
2	 13048097	 13051232	 3136    	 0.301 0.1052 0
2	 13051233	 13078592	 27360   	 0.350 0.1126 1
2	 13078593	 13081696	 3104    	 0.418 0.1050 1
2	 13081697	 13086368	 4672    	 0.472 0.0960 1
2	 13086369	 13091520	 5152    	 0.305 0.0854 1
2	 13091521	 13099328	 7808    	 0.420 0.1147 1
2	 13099329	 13121056	 21728   	 0.332 0.1110 1
2	 13121057	 14081440	 960384  	 0.353 0.1130 0
2	 14081441	 14090720	 9280    	 0.301 0.0871 1
2	 14090721	 14097632	 6912    	 0.330 0.1091 1
2	 14097633	 14202432	 104800  	 0.367 0.1161 1
2	 14202433	 14205504	 3072    	 0.440 0.1170 1
2	 14205505	 14209344	 3840    	 0.361 0.1138 1
2	 14209345	 14214528	 5184    	 0.392 0.1084 1
2	 14214529	 14219008	 4480    	 0.418 0.0915 1
2	 14219009	 14224640	 5632    	 0.355 0.0943 1
2	 14224641	 14234592	 9952    	 0.416 0.1109 1
2	 14234593	 14253568	 18976   	 0.364 0.1003 1
2	 14253569	 14257088	 3520    	 0.313 0.1152 0
2	 14257089	 14332896	 75808   	 0.375 0.1107 0
2	 14332897	 14337632	 4736    	 0.425 0.1047 0
2	 14337633	 14362784	 25152   	 0.391 0.1103 1
2	 14362785	 14368288	 5504    	 0.347 0.0976 1
2	 14368289	 14374016	 5728    	 0.441 0.1049 1
2	 14374017	 14379168	 5152    	 0.372 0.1066 1
2	 14379169	 14388832	 9664    	 0.296 0.0922 0
2	 14388833	 14417216	 28384   	 0.369 0.1002 1
2	 14417217	 14422656	 5440    	 0.393 0.0857 1
2	 14422657	 14427712	 5056    	 0.453 0.1155 0
2	 14427713	 14548288	 120576  	 0.396 0.1132 0
2	 14548289	 14552128	 3840    	 0.639 0.1119 0
2	 14552129	 14585440	 33312   	 0.357 0.1103 1
2	 14585441	 14604128	 18688   	 0.405 0.1039 1
2	 14604129	 14608192	 4064    	 0.376 0.1006 1
2	 14608193	 14611712	 3520    	 0.342 0.0939 1
2	 14611713	 14618816	 7104    	 0.384 0.1019 1
2	 14618817	 14621952	 3136    	 0.327 0.0894 1
2	 14621953	 14627456	 5504    	 0.385 0.1112 1
2	 14627457	 14637056	 9600    	 0.431 0.1052 1
2	 14637057	 14649248	 12192   	 0.386 0.0981 1
2	 14649249	 14680032	 30784   	 0.427 0.1038 1
2	 14680033	 14690112	 10080   	 0.378 0.1112 0
2	 14690113	 14704544	 14432   	 0.397 0.0957 1
2	 14704545	 14708736	 4192    	 0.458 0.1276 1
2	 14708737	 14711904	 3168    	 0.316 0.0880 1
2	 14711905	 14724512	 12608   	 0.370 0.1217 0
2	 14724513	 14749600	 25088   	 0.412 0.1097 0
2	 14749601	 14756256	 6656    	 0.340 0.0906 0
2	 14756257	 14759744	 3488    	 0.302 0.0711 0
2	 14759745	 14811040	 51296   	 0.390 0.1158 0
2	 14811041	 14920032	 108992  	 0.411 0.1152 0
2	 14920033	 14930048	 10016   	 0.379 0.1221 1
2	 14930049	 14935680	 5632    	 0.318 0.0932 1
2	 14935681	 14945760	 10080   	 0.377 0.1176 1
2	 14945761	 14963040	 17280   	 0.436 0.1168 1
2	 14963041	 14967776	 4736    	 0.525 0.1165 0
2	 14967777	 14997248	 29472   	 0.407 0.1171 1
2	 14997249	 15003392	 6144    	 0.505 0.1257 0
2	 15003393	 15014432	 11040   	 0.441 0.1151 0
2	 15014433	 15033728	 19296   	 0.368 0.1269 1
2	 15033729	 15036832	 3104    	 0.510 0.1067 0
2	 15036833	 15046560	 9728    	 0.458 0.1113 1
2	 15046561	 15049760	 3200    	 0.385 0.1244 0
2	 15049761	 15065280	 15520   	 0.444 0.1070 1
2	 15065281	 15072832	 7552    	 0.405 0.1124 0
2	 15072833	 15076000	 3168    	 0.513 0.0986 0
2	 15076001	 15087680	 11680   	 0.464 0.1113 1
2	 15087681	 15096928	 9248    	 0.385 0.1151 1
2	 15096929	 15102368	 5440    	 0.435 0.1082 1
2	 15102369	 15106528	 4160    	 0.387 0.1149 1
2	 15106529	 15111904	 5376    	 0.329 0.0991 1
2	 15111905	 15120512	 8608    	 0.369 0.1164 1
2	 15120513	 15201952	 81440   	 0.386 0.1174 1
2	 15201953	 15207008	 5056    	 0.457 0.1147 1
2	 15207009	 15216704	 9696    	 0.393 0.1065 1
2	 15216705	 15222624	 5920    	 0.445 0.0952 1
2	 15222625	 15241664	 19040   	 0.393 0.1108 1
2	 15241665	 15244864	 3200    	 0.347 0.0931 1
2	 15244865	 15258080	 13216   	 0.385 0.1143 1
2	 15258081	 15261216	 3136    	 0.305 0.1003 1
2	 15261217	 15268032	 6816    	 0.370 0.0976 0
2	 15268033	 15290752	 22720   	 0.395 0.1183 0
2	 15290753	 15327776	 37024   	 0.349 0.1115 1
2	 15327777	 15477312	 149536  	 0.377 0.1208 1
2	 15477313	 15536640	 59328   	 0.425 0.1402 0
2	 15536641	 15548256	 11616   	 0.344 0.1059 0
2	 15548257	 15554432	 6176    	 0.396 0.1059 1
2	 15554433	 15561984	 7552    	 0.442 0.1172 1
2	 15561985	 15572128	 10144   	 0.524 0.1137 1
2	 15572129	 15576544	 4416    	 0.452 0.1056 0
2	 15576545	 15581472	 4928    	 0.416 0.1197 1
2	 15581473	 15653760	 72288   	 0.482 0.1212 0
2	 15653761	 15661344	 7584    	 0.367 0.1157 1
2	 15661345	 15665888	 4544    	 0.515 0.1164 1
2	 15665889	 15675872	 9984    	 0.464 0.1133 1
2	 15675873	 15679264	 3392    	 0.434 0.1310 0
2	 15679265	 15686496	 7232    	 0.520 0.1073 1
2	 15686497	 15689632	 3136    	 0.601 0.0857 0
2	 15689633	 15695008	 5376    	 0.414 0.1128 1
2	 15695009	 15702880	 7872    	 0.530 0.1084 1
2	 15702881	 15708000	 5120    	 0.495 0.1136 0
2	 15708001	 15711712	 3712    	 0.434 0.1163 1
2	 15711713	 15718240	 6528    	 0.526 0.1019 0
2	 15718241	 15722880	 4640    	 0.469 0.1029 1
2	 15722881	 15731360	 8480    	 0.521 0.1111 1
2	 15731361	 15756704	 25344   	 0.475 0.1143 0
2	 15756705	 15766880	 10176   	 0.535 0.1153 1
2	 15766881	 15772416	 5536    	 0.359 0.1227 0
2	 15772417	 15800416	 28000   	 0.398 0.1267 0
2	 15800417	 15808928	 8512    	 0.490 0.1187 0
2	 15808929	 15820160	 11232   	 0.391 0.1249 1
2	 15820161	 15824352	 4192    	 0.348 0.1185 1
2	 15824353	 16018592	 194240  	 0.467 0.1240 0
2	 16018593	 16028640	 10048   	 0.346 0.2035 1
2	 16028641	 16058080	 29440   	 0.433 0.1264 0
2	 16058081	 16061760	 3680    	 0.515 0.1125 0
2	 16061761	 16086592	 24832   	 0.472 0.1173 0
2	 16086593	 16098496	 11904   	 0.431 0.1113 1
2	 16098497	 16104448	 5952    	 0.514 0.1028 0
2	 16104449	 16107616	 3168    	 0.540 0.1040 0
2	 16107617	 16114432	 6816    	 0.402 0.0926 1
2	 16114433	 16129216	 14784   	 0.465 0.1101 0
2	 16129217	 16133760	 4544    	 0.512 0.1017 1
2	 16133761	 16139968	 6208    	 0.383 0.1097 1
2	 16139969	 16143712	 3744    	 0.449 0.1122 1
2	 16143713	 16155808	 12096   	 0.407 0.1216 1
2	 16155809	 16159648	 3840    	 0.455 0.1036 0
2	 16159649	 16166336	 6688    	 0.493 0.1030 1
2	 16166337	 16177280	 10944   	 0.415 0.1127 1
2	 16177281	 16181568	 4288    	 0.337 0.1070 1
2	 16181569	 16192736	 11168   	 0.394 0.1168 1
2	 16192737	 16211200	 18464   	 0.487 0.1093 0
2	 16211201	 16218432	 7232    	 0.441 0.1153 1
2	 16218433	 16225120	 6688    	 0.333 0.0865 1
2	 16225121	 16233664	 8544    	 0.425 0.1088 0
2	 16233665	 16238592	 4928    	 0.334 0.1404 1
2	 16238593	 16249216	 10624   	 0.373 0.1134 1
2	 16249217	 16252896	 3680    	 0.316 0.1148 1
2	 16252897	 16260288	 7392    	 0.404 0.1148 1
2	 16260289	 16264320	 4032    	 0.332 0.1224 1
2	 16264321	 16271840	 7520    	 0.439 0.0985 1
2	 16271841	 16277024	 5184    	 0.496 0.1123 1
2	 16277025	 16383552	 106528  	 0.411 0.1136 1
2	 16383553	 16388192	 4640    	 0.522 0.1269 0
2	 16388193	 16395008	 6816    	 0.401 0.1127 1
2	 16395009	 16404416	 9408    	 0.452 0.1034 1
2	 16404417	 16408128	 3712    	 0.388 0.0716 1
2	 16408129	 16415136	 7008    	 0.431 0.1111 1
2	 16415137	 16422016	 6880    	 0.330 0.1153 1
2	 16422017	 16454048	 32032   	 0.407 0.1044 0
2	 16454049	 16476256	 22208   	 0.370 0.1065 0
2	 16476257	 16503360	 27104   	 0.450 0.1142 1
2	 16503361	 16509280	 5920    	 0.500 0.1019 1
2	 16509281	 16519584	 10304   	 0.465 0.1133 0
2	 16519585	 16542336	 22752   	 0.432 0.1139 1
2	 16542337	 16545696	 3360    	 0.575 0.1405 1
2	 16545697	 16550912	 5216    	 0.417 0.1058 0
2	 16550913	 16559072	 8160    	 0.347 0.1053 1
2	 16559073	 16562432	 3360    	 0.452 0.1039 1
2	 16562433	 16568160	 5728    	 0.432 0.1143 1
2	 16568161	 16579456	 11296   	 0.344 0.1147 1
2	 16579457	 16582720	 3264    	 0.269 0.0927 1
2	 16582721	 16592096	 9376    	 0.394 0.1118 1
2	 16592097	 16596224	 4128    	 0.482 0.0924 0
2	 16596225	 16601216	 4992    	 0.451 0.1146 1
2	 16601217	 16608608	 7392    	 0.410 0.0936 1
2	 16608609	 16611648	 3040    	 0.344 0.1081 1
2	 16611649	 16622688	 11040   	 0.441 0.1048 1
2	 16622689	 16639136	 16448   	 0.465 0.1020 0
